Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 623",-2.467818753032e+01,3.529299888724e+00,-3.065565605538e+00,-2.525925059425e+01,3.574111977069e+00,-3.077421436068e+00,-5.810630639338e-01,4.481208834512e-02,-1.185583052928e-02
"                 624",-2.468397894342e+01,3.527295486565e+00,-3.061870996789e+00,-2.526486378133e+01,3.572099433473e+00,-3.073668650677e+00,-5.808848379149e-01,4.480394690731e-02,-1.179765388831e-02
"                 625",-2.468570282904e+01,3.523635739552e+00,-3.056366990593e+00,-2.526640680607e+01,3.568427208286e+00,-3.068101633753e+00,-5.807039770367e-01,4.479146873322e-02,-1.173464315992e-02
"                 626",-2.469087785618e+01,3.520685459226e+00,-3.054884216194e+00,-2.527138850546e+01,3.565467600154e+00,-3.066553599765e+00,-5.805106492872e-01,4.478214092808e-02,-1.166938357061e-02
"                 627",-2.469115402368e+01,3.516659748228e+00,-3.050635530706e+00,-2.527147521970e+01,3.561433274164e+00,-3.062230431095e+00,-5.803211960188e-01,4.477352593576e-02,-1.159490038920e-02
"                 628",-2.469546991396e+01,3.514211496961e+00,-3.048425520882e+00,-2.527559930496e+01,3.558991816393e+00,-3.059923848241e+00,-5.801293909977e-01,4.478031943238e-02,-1.149832735836e-02
"                 629",-2.469532369398e+01,3.509926106793e+00,-3.045216145875e+00,-2.527525550638e+01,3.554695986800e+00,-3.056642353262e+00,-5.799318123989e-01,4.476988000692e-02,-1.142620738744e-02
"                 630",-2.469883623808e+01,3.505823523265e+00,-3.046123620001e+00,-2.527854873575e+01,3.550569941240e+00,-3.057509185871e+00,-5.797124976637e-01,4.474641797446e-02,-1.138556586961e-02
"                 631",-2.469864328171e+01,3.501702510145e+00,-3.041904827141e+00,-2.527814073080e+01,3.546415832203e+00,-3.053257809441e+00,-5.794974490901e-01,4.471332205762e-02,-1.135298230024e-02
"                 632",-2.470371594503e+01,3.500771491063e+00,-3.034960315504e+00,-2.528298703730e+01,3.545457278654e+00,-3.046274742066e+00,-5.792710922672e-01,4.468578759159e-02,-1.131442656197e-02
"                 633",-2.470604797996e+01,3.500249204255e+00,-3.022366637880e+00,-2.528509544923e+01,3.544896254781e+00,-3.033651164159e+00,-5.790474692714e-01,4.464705052643e-02,-1.128452627876e-02
"                 634",-2.471348543728e+01,3.500616681472e+00,-3.012930754233e+00,-2.529230039019e+01,3.545226074672e+00,-3.024186752603e+00,-5.788149529161e-01,4.460939320026e-02,-1.125599836937e-02
"                 635",-2.471735419819e+01,3.498691392073e+00,-3.003656167650e+00,-2.529593529991e+01,3.543242318193e+00,-3.014908585754e+00,-5.785811017140e-01,4.455092612001e-02,-1.125241810398e-02
"                 636",-2.472553815966e+01,3.496033263867e+00,-3.000308949737e+00,-2.530386305937e+01,3.540521407298e+00,-3.011571019524e+00,-5.783248997077e-01,4.448814343059e-02,-1.126206978738e-02
"                 637",-2.472929419768e+01,3.490770387020e+00,-2.997040807441e+00,-2.530737202229e+01,3.535193725804e+00,-3.008306133080e+00,-5.780778246105e-01,4.442333878337e-02,-1.126532563958e-02
"                 638",-2.473662758026e+01,3.485951060057e+00,-2.997679191486e+00,-2.531446740988e+01,3.530338093716e+00,-3.008904553923e+00,-5.778398296207e-01,4.438703365931e-02,-1.122536243661e-02
"                 639",-2.473962304931e+01,3.481297727304e+00,-2.992696697798e+00,-2.531725234619e+01,3.525657357829e+00,-3.003856007575e+00,-5.776292968717e-01,4.435963052428e-02,-1.115930977721e-02
"                 640",-2.474754962544e+01,3.479142497175e+00,-2.987960135923e+00,-2.532497815263e+01,3.523487116731e+00,-2.999043898433e+00,-5.774285271949e-01,4.434461955515e-02,-1.108376250984e-02
"                 641",-2.475105546403e+01,3.475498432796e+00,-2.981450616402e+00,-2.532830958354e+01,3.519820695583e+00,-2.992466731505e+00,-5.772541195075e-01,4.432226278670e-02,-1.101611510314e-02
"                 642",-2.475819648452e+01,3.471606190041e+00,-2.981011230416e+00,-2.533527541980e+01,3.515917947176e+00,-2.991953777411e+00,-5.770789352732e-01,4.431175713504e-02,-1.094254699498e-02
"                 643",-2.476022846269e+01,3.466288121696e+00,-2.978422159593e+00,-2.533714659963e+01,3.510585617745e+00,-2.989286877340e+00,-5.769181369408e-01,4.429749604977e-02,-1.086471774724e-02
"                 644",-2.476668095667e+01,3.462652036249e+00,-2.976958264574e+00,-2.534342615823e+01,3.506944551715e+00,-2.987739160480e+00,-5.767452015552e-01,4.429251546657e-02,-1.078089590616e-02
"                 645",-2.476878488296e+01,3.458090414892e+00,-2.972560012521e+00,-2.534535129196e+01,3.502358804297e+00,-2.983279579895e+00,-5.765664089934e-01,4.426838940522e-02,-1.071956737430e-02
"                 646",-2.477569573788e+01,3.454787105643e+00,-2.971017514888e+00,-2.535205980273e+01,3.499028319889e+00,-2.981695410200e+00,-5.763640648556e-01,4.424121424626e-02,-1.067789531202e-02
"                 647",-2.477900488514e+01,3.451247832054e+00,-2.965709066630e+00,-2.535518744828e+01,3.495444226588e+00,-2.976360026834e+00,-5.761825631399e-01,4.419639453432e-02,-1.065096020400e-02
"                 648",-2.478779703355e+01,3.449698270949e+00,-2.962285397129e+00,-2.536378981260e+01,3.493854813760e+00,-2.972912251495e+00,-5.759927790513e-01,4.415654281077e-02,-1.062685436527e-02
"                 649",-2.479255512561e+01,3.447689573425e+00,-2.954934943510e+00,-2.536836350656e+01,3.491795749812e+00,-2.965543219387e+00,-5.758083809483e-01,4.410617638661e-02,-1.060827587627e-02
"                 650",-2.480181320716e+01,3.446955456099e+00,-2.950551117066e+00,-2.537740908975e+01,3.491019223441e+00,-2.961148041893e+00,-5.755958825885e-01,4.406376734231e-02,-1.059692482626e-02
"                 651",-2.480669767760e+01,3.445549374478e+00,-2.942489285842e+00,-2.538206608477e+01,3.489548708737e+00,-2.953098815611e+00,-5.753684071699e-01,4.399933425905e-02,-1.060952976880e-02
"                 652",-2.481590000340e+01,3.444964403210e+00,-2.938318719248e+00,-2.539100221871e+01,3.488914614280e+00,-2.948931607122e+00,-5.751022153041e-01,4.395021107067e-02,-1.061288787380e-02
"                 653",-2.482051058545e+01,3.442151339670e+00,-2.933528702169e+00,-2.539536083830e+01,3.486051397088e+00,-2.944128878876e+00,-5.748502528451e-01,4.390005741803e-02,-1.060017670707e-02
"                 654",-2.482884327846e+01,3.438892479722e+00,-2.934643073891e+00,-2.540344786456e+01,3.482772277251e+00,-2.945199675059e+00,-5.746045860994e-01,4.387979752899e-02,-1.055660116764e-02
"                 655",-2.483256020438e+01,3.434405604332e+00,-2.933467416412e+00,-2.540695157354e+01,3.478260309800e+00,-2.943970820033e+00,-5.743913691621e-01,4.385470546833e-02,-1.050340362027e-02
"                 656",-2.484029942048e+01,3.431407691312e+00,-2.934192612031e+00,-2.541447800304e+01,3.475250541199e+00,-2.944641963747e+00,-5.741785825574e-01,4.384284988722e-02,-1.044935171557e-02
"                 657",-2.484285734300e+01,3.427064451317e+00,-2.932741872690e+00,-2.541684937012e+01,3.470878684766e+00,-2.943148413610e+00,-5.739920271208e-01,4.381423344904e-02,-1.040654092018e-02
"                 658",-2.484923018740e+01,3.423230491859e+00,-2.935601986315e+00,-2.542303377629e+01,3.467039442092e+00,-2.945949272496e+00,-5.738035888908e-01,4.380895023383e-02,-1.034728618084e-02
"                 659",-2.485131594956e+01,3.418721699062e+00,-2.935160703870e+00,-2.542495686638e+01,3.462523169210e+00,-2.945432663721e+00,-5.736409168205e-01,4.380147014854e-02,-1.027195985080e-02
"                 660",-2.485800504721e+01,3.415888553527e+00,-2.935975826441e+00,-2.543147473470e+01,3.459690336638e+00,-2.946187608544e+00,-5.734696874880e-01,4.380178311122e-02,-1.021178210341e-02
"                 661",-2.485982743654e+01,3.412069674768e+00,-2.933444885344e+00,-2.543314063316e+01,3.455835203000e+00,-2.943636508957e+00,-5.733131966242e-01,4.376552823198e-02,-1.019162361288e-02
"                 662",-2.486560557010e+01,3.409151670905e+00,-2.934093456505e+00,-2.543875128865e+01,3.452890884371e+00,-2.944270723470e+00,-5.731457185506e-01,4.373921346648e-02,-1.017726696460e-02
"                 663",-2.486742759085e+01,3.405807097845e+00,-2.931437925305e+00,-2.544042303116e+01,3.449504825394e+00,-2.941598475964e+00,-5.729954403054e-01,4.369772754937e-02,-1.016055065896e-02
"                 664",-2.487471439003e+01,3.403834801649e+00,-2.931862647853e+00,-2.544752452938e+01,3.447507024113e+00,-2.942005822626e+00,-5.728101393526e-01,4.367222246415e-02,-1.014317477287e-02
"                 665",-2.487866295932e+01,3.400826876885e+00,-2.930311033545e+00,-2.545127251407e+01,3.444455407847e+00,-2.940439085750e+00,-5.726095547481e-01,4.362853096209e-02,-1.012805220568e-02
"                 666",-2.488716608678e+01,3.399166338465e+00,-2.931988378741e+00,-2.545952204673e+01,3.442761184602e+00,-2.942108560044e+00,-5.723559599500e-01,4.359484613732e-02,-1.012018130302e-02
"                 667",-2.489068341416e+01,3.397946928930e+00,-2.927821274829e+00,-2.546277974386e+01,3.441487664745e+00,-2.937944487635e+00,-5.720963297008e-01,4.354073581500e-02,-1.012321280588e-02
"                 668",-2.489750323606e+01,3.398684687009e+00,-2.925187883264e+00,-2.546932194420e+01,3.442199642605e+00,-2.935294023712e+00,-5.718187081444e-01,4.351495559655e-02,-1.010614044808e-02
"                 669",-2.489869811055e+01,3.398434304243e+00,-2.919846355021e+00,-2.547027110660e+01,3.441924048479e+00,-2.929910370125e+00,-5.715729960498e-01,4.348974423548e-02,-1.006401510346e-02
"                 670",-2.490409550092e+01,3.398278581956e+00,-2.921061932616e+00,-2.547542126364e+01,3.441765265141e+00,-2.931075802212e+00,-5.713257627252e-01,4.348668318477e-02,-1.001386959627e-02
"                 671",-2.490526825705e+01,3.395742905269e+00,-2.922793293974e+00,-2.547637171668e+01,3.439203337956e+00,-2.932781072309e+00,-5.711034596324e-01,4.346043268694e-02,-9.987778335056e-03
"                 672",-2.491074141275e+01,3.392867758735e+00,-2.930766413924e+00,-2.548161141111e+01,3.436311874139e+00,-2.940742159041e+00,-5.708699983608e-01,4.344411540389e-02,-9.975745117153e-03
"                 673",-2.491054342169e+01,3.388036394771e+00,-2.937155308198e+00,-2.548121219916e+01,3.431450940093e+00,-2.947118653608e+00,-5.706687774756e-01,4.341454532257e-02,-9.963345410987e-03
"                 674",-2.491415861289e+01,3.385065834278e+00,-2.944570239268e+00,-2.548463586049e+01,3.428474649487e+00,-2.954509204764e+00,-5.704772476035e-01,4.340881520934e-02,-9.938965496221e-03
"                 675",-2.491381488099e+01,3.382768017747e+00,-2.945284633221e+00,-2.548413137608e+01,3.426153684463e+00,-2.955205867101e+00,-5.703164950911e-01,4.338566671654e-02,-9.921233880449e-03
"                 676",-2.491865450248e+01,3.381718055064e+00,-2.948799717198e+00,-2.548879381005e+01,3.425086375372e+00,-2.958720934071e+00,-5.701393075687e-01,4.336832030857e-02,-9.921216873128e-03
"                 677",-2.491947579309e+01,3.378772120387e+00,-2.951204205231e+00,-2.548945861391e+01,3.422100877910e+00,-2.961138690544e+00,-5.699828208178e-01,4.332875752325e-02,-9.934485313051e-03
"                 678",-2.492549091296e+01,3.376744153754e+00,-2.958672589153e+00,-2.549529693624e+01,3.420055197087e+00,-2.968608695347e+00,-5.698060232793e-01,4.331104333315e-02,-9.936106193535e-03
"                 679",-2.492799751462e+01,3.374793749918e+00,-2.961466167774e+00,-2.549762463695e+01,3.418081882568e+00,-2.971385692721e+00,-5.696271223356e-01,4.328813265008e-02,-9.919524946835e-03
"                 680",-2.493583823088e+01,3.375278670261e+00,-2.964628925483e+00,-2.550524110177e+01,3.418569126396e+00,-2.974514988034e+00,-5.694028708944e-01,4.329045613513e-02,-9.886062551347e-03
"                 681",-2.493937910679e+01,3.375313730246e+00,-2.962432271896e+00,-2.550854336008e+01,3.418586358430e+00,-2.972296672082e+00,-5.691642532879e-01,4.327262818457e-02,-9.864400186227e-03
"                 682",-2.494668914830e+01,3.376171070299e+00,-2.963533131490e+00,-2.551557505439e+01,3.419436199369e+00,-2.973386113542e+00,-5.688859060833e-01,4.326512907028e-02,-9.852982051474e-03
"                 683",-2.494835309149e+01,3.375463269645e+00,-2.962727623825e+00,-2.551696949799e+01,3.418708126982e+00,-2.972566978718e+00,-5.686164065051e-01,4.324485733699e-02,-9.839354893365e-03
"                 684",-2.495285754878e+01,3.375325358960e+00,-2.965746790282e+00,-2.552119031993e+01,3.418577966451e+00,-2.975550384130e+00,-5.683327711506e-01,4.325260749181e-02,-9.803593848286e-03
"                 685",-2.495228170670e+01,3.374435070872e+00,-2.965428834970e+00,-2.552035200783e+01,3.417687274155e+00,-2.975186804814e+00,-5.680703011243e-01,4.325220328287e-02,-9.757969844165e-03
"                 686",-2.495611104042e+01,3.374863620978e+00,-2.968483300027e+00,-2.552390238846e+01,3.418130020084e+00,-2.978197511418e+00,-5.677913480310e-01,4.326639910606e-02,-9.714211391206e-03
"                 687",-2.495580249248e+01,3.373931648040e+00,-2.969909715932e+00,-2.552333592531e+01,3.417181815003e+00,-2.979611421923e+00,-5.675334328267e-01,4.325016696293e-02,-9.701705990930e-03
"                 688",-2.495947063846e+01,3.372459498247e+00,-2.978070935969e+00,-2.552674739074e+01,3.415700989468e+00,-2.987777423716e+00,-5.672767522782e-01,4.324149122096e-02,-9.706487747628e-03
"                 689",-2.495810940663e+01,3.368177662936e+00,-2.986255972572e+00,-2.552517270417e+01,3.411395641160e+00,-2.995971501643e+00,-5.670632975325e-01,4.321797822416e-02,-9.715529070462e-03
"                 690",-2.496098181897e+01,3.364421701095e+00,-2.998185114761e+00,-2.552783392669e+01,3.407634110551e+00,-3.007906563035e+00,-5.668521077266e-01,4.321240945661e-02,-9.721448274249e-03
"                 691",-2.495988182659e+01,3.360274108489e+00,-3.005610636600e+00,-2.552654087385e+01,3.403457354912e+00,-3.015355141808e+00,-5.666590472556e-01,4.318324642279e-02,-9.744505208299e-03
"                 692",-2.496366638220e+01,3.357287244102e+00,-3.015754514898e+00,-2.553011668561e+01,3.400452446927e+00,-3.025526603529e+00,-5.664503034077e-01,4.316520282566e-02,-9.772088631406e-03
"                 693",-2.496398051638e+01,3.354012899465e+00,-3.021928925749e+00,-2.553024079938e+01,3.397153912312e+00,-3.031708435859e+00,-5.662602829926e-01,4.314101284686e-02,-9.779510110209e-03
"                 694",-2.497050742456e+01,3.353182952125e+00,-3.029655463745e+00,-2.553655896151e+01,3.396328121129e+00,-3.039415809345e+00,-5.660515369421e-01,4.314516900461e-02,-9.760345599817e-03
"                 695",-2.497422634437e+01,3.352945358476e+00,-3.031322817337e+00,-2.554007631605e+01,3.396089287397e+00,-3.041046267367e+00,-5.658499716814e-01,4.314392892192e-02,-9.723450029871e-03
"                 696",-2.498289104137e+01,3.354800317249e+00,-3.034058484927e+00,-2.554850385070e+01,3.397965735860e+00,-3.043731885213e+00,-5.656128093237e-01,4.316541861151e-02,-9.673400286217e-03
"                 697",-2.498635203792e+01,3.355889455198e+00,-3.032152621635e+00,-2.555171495355e+01,3.399058060643e+00,-3.041786586854e+00,-5.653629156352e-01,4.316860544469e-02,-9.633965219667e-03
"                 698",-2.499318607304e+01,3.357958054172e+00,-3.034300930413e+00,-2.555826698186e+01,3.401146222207e+00,-3.043898179939e+00,-5.650809088246e-01,4.318816803436e-02,-9.597249525645e-03
"                 699",-2.499472973679e+01,3.358462572520e+00,-3.034313814833e+00,-2.555953679933e+01,3.401660682011e+00,-3.043871458888e+00,-5.648070625404e-01,4.319810949084e-02,-9.557644054821e-03
"                 700",-2.500040057767e+01,3.359107846269e+00,-3.039929988887e+00,-2.556492452685e+01,3.402341787005e+00,-3.049434094376e+00,-5.645239491796e-01,4.323394073592e-02,-9.504105489884e-03
"                 701",-2.500179503696e+01,3.358820607323e+00,-3.041879871305e+00,-2.556606269458e+01,3.402070588546e+00,-3.051347703542e+00,-5.642676576137e-01,4.324998122304e-02,-9.467832237030e-03
"                 702",-2.500719759150e+01,3.359557806651e+00,-3.046893769180e+00,-2.557120818348e+01,3.402826413425e+00,-3.056351860113e+00,-5.640105919846e-01,4.326860677412e-02,-9.458090933183e-03
"                 703",-2.500646327507e+01,3.358721218051e+00,-3.048524156105e+00,-2.557023809311e+01,3.401977268081e+00,-3.058004696800e+00,-5.637748180356e-01,4.325605002940e-02,-9.480540695572e-03
"                 704",-2.500878284213e+01,3.357684950713e+00,-3.055403007464e+00,-2.557231582724e+01,3.400938997142e+00,-3.064913407553e+00,-5.635329851096e-01,4.325404642892e-02,-9.510400089376e-03
"                 705",-2.500650515249e+01,3.354291255441e+00,-3.061674383158e+00,-2.556981872389e+01,3.397524738854e+00,-3.071222500326e+00,-5.633135714058e-01,4.323348341306e-02,-9.548117168117e-03
"                 706",-2.500991451771e+01,3.350518103894e+00,-3.075102306947e+00,-2.557299158032e+01,3.393746337576e+00,-3.084684085055e+00,-5.630770626088e-01,4.322823368277e-02,-9.581778108859e-03
"                 707",-2.500996193178e+01,3.344847020760e+00,-3.087033352376e+00,-2.557280729076e+01,3.388049586813e+00,-3.096656716401e+00,-5.628453589789e-01,4.320256605326e-02,-9.623364024663e-03
"                 708",-2.501479048134e+01,3.340365701819e+00,-3.101563475924e+00,-2.557739996869e+01,3.383558095516e+00,-3.111225837710e+00,-5.626094873478e-01,4.319239369663e-02,-9.662361785337e-03
"                 709",-2.501538756518e+01,3.336663404971e+00,-3.107837128429e+00,-2.557778506190e+01,3.379839803153e+00,-3.117522783064e+00,-5.623974967146e-01,4.317639818237e-02,-9.685654634836e-03
"                 710",-2.502094261647e+01,3.336182531859e+00,-3.112095924636e+00,-2.558311420825e+01,3.379375259507e+00,-3.121770538341e+00,-5.621715917867e-01,4.319272764738e-02,-9.674613704503e-03
