Time (s),Ux,Uy,Uz,p
650,0.0,0.0,0.0,0.9976753302479727
651,0.0,0.0,0.0,0.9976571965339738
652,0.0,0.0,0.0,0.9976377885419725
653,0.0,0.0,0.0,0.9976215282370632
654,0.0,0.0,0.0,0.9976048880636257
655,0.0,0.0,0.0,0.9975909996631473
656,0.0,0.0,0.0,0.9975760365266603
657,0.0,0.0,0.0,0.9975648638349052
658,0.0,0.0,0.0,0.9975539319807109
659,0.0,0.0,0.0,0.9975468366537242
660,0.0,0.0,0.0,0.9975393089253648
661,0.0,0.0,0.0,0.9975355901396952
662,0.0,0.0,0.0,0.9975311069942645
663,0.0,0.0,0.0,0.9975294756150007
664,0.0,0.0,0.0,0.9975270320996978
665,0.0,0.0,0.0,0.9975279326864618
666,0.0,0.0,0.0,0.9975273691145041
667,0.0,0.0,0.0,0.9975284866042844
668,0.0,0.0,0.0,0.997526957882977
669,0.0,0.0,0.0,0.9975273610167391
670,0.0,0.0,0.0,0.9975264233573113
671,0.0,0.0,0.0,0.9975278169546399
672,0.0,0.0,0.0,0.9975276377275594
673,0.0,0.0,0.0,0.9975302012850439
674,0.0,0.0,0.0,0.9975313262478993
675,0.0,0.0,0.0,0.9975345467470523
676,0.0,0.0,0.0,0.9975354507660408
677,0.0,0.0,0.0,0.9975380895076229
678,0.0,0.0,0.0,0.9975389400370988
679,0.0,0.0,0.0,0.9975426709560296
680,0.0,0.0,0.0,0.9975448002041599
681,0.0,0.0,0.0,0.9975487497288331
682,0.0,0.0,0.0,0.9975498402480764
683,0.0,0.0,0.0,0.9975518483492164
684,0.0,0.0,0.0,0.9975510596479698
685,0.0,0.0,0.0,0.9975520138384752
686,0.0,0.0,0.0,0.997550769199328
687,0.0,0.0,0.0,0.9975513251232973
688,0.0,0.0,0.0,0.9975490238534374
689,0.0,0.0,0.0,0.9975476246089127
690,0.0,0.0,0.0,0.9975432360361669
691,0.0,0.0,0.0,0.9975406976072769
692,0.0,0.0,0.0,0.9975367558590996
693,0.0,0.0,0.0,0.9975357087022544
694,0.0,0.0,0.0,0.9975330201764627
695,0.0,0.0,0.0,0.9975326907079096
696,0.0,0.0,0.0,0.9975304332484395
697,0.0,0.0,0.0,0.9975304977128597
698,0.0,0.0,0.0,0.9975281484561123
699,0.0,0.0,0.0,0.9975279627572451
700,0.0,0.0,0.0,0.9975255394979561
701,0.0,0.0,0.0,0.9975256574643827
702,0.0,0.0,0.0,0.9975235435925462
703,0.0,0.0,0.0,0.9975238405433167
704,0.0,0.0,0.0,0.9975217010449187
705,0.0,0.0,0.0,0.9975221267603257
706,0.0,0.0,0.0,0.9975200400143063
707,0.0,0.0,0.0,0.9975208182279031
708,0.0,0.0,0.0,0.9975193208249739
709,0.0,0.0,0.0,0.9975208774734863
710,0.0,0.0,0.0,0.9975204629221788
711,0.0,0.0,0.0,0.9975236585586769
712,0.0,0.0,0.0,0.9975253909360067
713,0.0,0.0,0.0,0.9975308780811399
714,0.0,0.0,0.0,0.9975347836490673
715,0.0,0.0,0.0,0.9975414957252764
716,0.0,0.0,0.0,0.9975458826524106
717,0.0,0.0,0.0,0.9975530995583158
718,0.0,0.0,0.0,0.9975588207907902
719,0.0,0.0,0.0,0.9975683199206549
720,0.0,0.0,0.0,0.997576157866412
721,0.0,0.0,0.0,0.9975863541661854
722,0.0,0.0,0.0,0.9975939908279565
723,0.0,0.0,0.0,0.9976042635237258
724,0.0,0.0,0.0,0.9976130082942211
725,0.0,0.0,0.0,0.9976246833561793
726,0.0,0.0,0.0,0.9976342682077668
727,0.0,0.0,0.0,0.997646119366217
728,0.0,0.0,0.0,0.9976551918079435
729,0.0,0.0,0.0,0.9976659542569661
730,0.0,0.0,0.0,0.997673922927101
731,0.0,0.0,0.0,0.9976841600476771
732,0.0,0.0,0.0,0.9976922890471328
733,0.0,0.0,0.0,0.99770269454125
734,0.0,0.0,0.0,0.9977103553695933
735,0.0,0.0,0.0,0.9977194957704336
736,0.0,0.0,0.0,0.9977258630731887
737,0.0,0.0,0.0,0.9977343455935408
738,0.0,0.0,0.0,0.99774031187577
739,0.0,0.0,0.0,0.9977479318083478
740,0.0,0.0,0.0,0.9977527239931897
741,0.0,0.0,0.0,0.9977591234799648
742,0.0,0.0,0.0,0.9977626919724015
743,0.0,0.0,0.0,0.9977678534756531
744,0.0,0.0,0.0,0.9977703754180861
745,0.0,0.0,0.0,0.9977744597686719
746,0.0,0.0,0.0,0.9977757746568674
747,0.0,0.0,0.0,0.9977785410350747
748,0.0,0.0,0.0,0.9977784988363846
749,0.0,0.0,0.0,0.9977797846907817
750,0.0,0.0,0.0,0.9977781416726541
751,0.0,0.0,0.0,0.9977783582615407
752,0.0,0.0,0.0,0.9977763773058508
753,0.0,0.0,0.0,0.9977764343096898
754,0.0,0.0,0.0,0.9977741319510847
755,0.0,0.0,0.0,0.9977738117047381
756,0.0,0.0,0.0,0.9977714748775331
757,0.0,0.0,0.0,0.9977714238225263
758,0.0,0.0,0.0,0.9977695485697091
759,0.0,0.0,0.0,0.9977699777387585
760,0.0,0.0,0.0,0.9977686497642037
761,0.0,0.0,0.0,0.9977693800855089
762,0.0,0.0,0.0,0.9977677410493327
763,0.0,0.0,0.0,0.9977678041287266
764,0.0,0.0,0.0,0.9977656951723065
765,0.0,0.0,0.0,0.9977655794601178
766,0.0,0.0,0.0,0.9977634954109734
767,0.0,0.0,0.0,0.9977633820672515
768,0.0,0.0,0.0,0.9977612851584211
769,0.0,0.0,0.0,0.9977607779209918
770,0.0,0.0,0.0,0.9977577528694368
771,0.0,0.0,0.0,0.9977561168924559
772,0.0,0.0,0.0,0.9977523883080803
773,0.0,0.0,0.0,0.9977506364154404
774,0.0,0.0,0.0,0.9977472114749405
775,0.0,0.0,0.0,0.997745489528146
776,0.0,0.0,0.0,0.9977414155188541
777,0.0,0.0,0.0,0.9977388789515397
778,0.0,0.0,0.0,0.9977340746673483
779,0.0,0.0,0.0,0.9977307860341683
780,0.0,0.0,0.0,0.9977258500671464
781,0.0,0.0,0.0,0.997723395161071
782,0.0,0.0,0.0,0.9977195219627856
783,0.0,0.0,0.0,0.9977178067787046
784,0.0,0.0,0.0,0.9977142904407288
785,0.0,0.0,0.0,0.9977126702916033
786,0.0,0.0,0.0,0.9977091171736755
787,0.0,0.0,0.0,0.9977076822754253
788,0.0,0.0,0.0,0.9977045062434786
789,0.0,0.0,0.0,0.9977030544964516
790,0.0,0.0,0.0,0.9976993381006668
791,0.0,0.0,0.0,0.9976973089546188
792,0.0,0.0,0.0,0.9976931370546466
793,0.0,0.0,0.0,0.9976909523893895
794,0.0,0.0,0.0,0.9976866631780225
795,0.0,0.0,0.0,0.9976842995052185
796,0.0,0.0,0.0,0.9976797403707325
797,0.0,0.0,0.0,0.997677174810671
798,0.0,0.0,0.0,0.9976723437504887
799,0.0,0.0,0.0,0.9976692622483914
800,0.0,0.0,0.0,0.9976638662401491
801,0.0,0.0,0.0,0.9976603704312659
802,0.0,0.0,0.0,0.9976546035339653
803,0.0,0.0,0.0,0.9976507324185743
804,0.0,0.0,0.0,0.9976445260127154
805,0.0,0.0,0.0,0.9976402282216797
806,0.0,0.0,0.0,0.9976337529635988
807,0.0,0.0,0.0,0.9976294946476058
808,0.0,0.0,0.0,0.997623594735993
809,0.0,0.0,0.0,0.9976203204296281
810,0.0,0.0,0.0,0.9976153423121065
811,0.0,0.0,0.0,0.997612773419771
812,0.0,0.0,0.0,0.9976085525012804
813,0.0,0.0,0.0,0.9976069202099694
814,0.0,0.0,0.0,0.9976036048971796
