Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 384",-1.003264832927e+01,2.666002055245e+02,1.763412888762e+02,-1.004322091152e+01,2.853779401287e+02,1.765020278121e+02,-1.057258224538e-02,1.877773460416e+01,1.607389359732e-01
"                 385",-1.003741250066e+01,2.666103929286e+02,1.763555566540e+02,-1.004774069222e+01,2.853898199157e+02,1.765176646761e+02,-1.032819156664e-02,1.877942698711e+01,1.621080220793e-01
"                 386",-1.005082429220e+01,2.666244041978e+02,1.763724433222e+02,-1.006093884241e+01,2.854055321051e+02,1.765359198314e+02,-1.011455021056e-02,1.878112790729e+01,1.634765092647e-01
"                 387",-1.005781335675e+01,2.666393828457e+02,1.763839656445e+02,-1.006772272970e+01,2.854222130800e+02,1.765488272223e+02,-9.909372950234e-03,1.878283023431e+01,1.648615778659e-01
"                 388",-1.007637924216e+01,2.666547418713e+02,1.763975868274e+02,-1.008612452711e+01,2.854392862267e+02,1.765638250821e+02,-9.745284942617e-03,1.878454435548e+01,1.662382546784e-01
"                 389",-1.009130653660e+01,2.666679812395e+02,1.764071756976e+02,-1.010089915505e+01,2.854542498012e+02,1.765748031475e+02,-9.592618454262e-03,1.878626856165e+01,1.676274499124e-01
"                 390",-1.011809492801e+01,2.666800752577e+02,1.764206978045e+02,-1.012758636631e+01,2.854680878971e+02,1.765897066305e+02,-9.491438299121e-03,1.878801263940e+01,1.690088259683e-01
"                 391",-1.013964096301e+01,2.666897199728e+02,1.764306814547e+02,-1.014907231523e+01,2.854794884242e+02,1.766010848424e+02,-9.431352227487e-03,1.878976845146e+01,1.704033877802e-01
"                 392",-1.016822180366e+01,2.667007221979e+02,1.764439770363e+02,-1.017763984167e+01,2.854922822386e+02,1.766157670902e+02,-9.418038005741e-03,1.879156004068e+01,1.717900538857e-01
"                 393",-1.018408298653e+01,2.667101649798e+02,1.764538704640e+02,-1.019349681192e+01,2.855035384335e+02,1.766270595372e+02,-9.413825388940e-03,1.879337345365e+01,1.731890732301e-01
"                 394",-1.020433856115e+01,2.667201779401e+02,1.764671965591e+02,-1.021377334891e+01,2.855153814815e+02,1.766417637888e+02,-9.434787766908e-03,1.879520354141e+01,1.745672296927e-01
"                 395",-1.021551501138e+01,2.667283366544e+02,1.764776795283e+02,-1.022497857015e+01,2.855253660460e+02,1.766536331980e+02,-9.463558768142e-03,1.879702939155e+01,1.759536697523e-01
"                 396",-1.023479059106e+01,2.667375486376e+02,1.764937145483e+02,-1.024432915541e+01,2.855364018545e+02,1.766710223077e+02,-9.538564350178e-03,1.879885321683e+01,1.773077593950e-01
"                 397",-1.024710798500e+01,2.667469006658e+02,1.765078701388e+02,-1.025673102499e+01,2.855475704225e+02,1.766865107666e+02,-9.623039996695e-03,1.880066975672e+01,1.786406278363e-01
"                 398",-1.026937174817e+01,2.667580637305e+02,1.765260135164e+02,-1.027907652343e+01,2.855605633517e+02,1.767059463627e+02,-9.704775265321e-03,1.880249962125e+01,1.799328463240e-01
"                 399",-1.028380402111e+01,2.667656598302e+02,1.765392678927e+02,-1.029356508388e+01,2.855699913989e+02,1.767204893318e+02,-9.761062773128e-03,1.880433156871e+01,1.812214390310e-01
"                 400",-1.030482953999e+01,2.667709984969e+02,1.765548744268e+02,-1.031466208553e+01,2.855771680755e+02,1.767373597148e+02,-9.832545534042e-03,1.880616957858e+01,1.824852879582e-01
"                 401",-1.031830618331e+01,2.667718385609e+02,1.765657993837e+02,-1.032823024861e+01,2.855798308155e+02,1.767495443148e+02,-9.924065299439e-03,1.880799225462e+01,1.837449311163e-01
"                 402",-1.034285530336e+01,2.667715004299e+02,1.765792202436e+02,-1.035291606757e+01,2.855813089749e+02,1.767641911055e+02,-1.006076421070e-02,1.880980854495e+01,1.849708618388e-01
"                 403",-1.036058782084e+01,2.667665704847e+02,1.765873747172e+02,-1.037080381307e+01,2.855781930903e+02,1.767735621483e+02,-1.021599223204e-02,1.881162260559e+01,1.861874311476e-01
"                 404",-1.038399336390e+01,2.667610214691e+02,1.765977877329e+02,-1.039438303410e+01,2.855744734488e+02,1.767851491217e+02,-1.038967019203e-02,1.881345197965e+01,1.873613888139e-01
"                 405",-1.039693278516e+01,2.667529445010e+02,1.766043625590e+02,-1.040750756498e+01,2.855682225446e+02,1.767928736511e+02,-1.057477981575e-02,1.881527804363e+01,1.885110921635e-01
"                 406",-1.041959979713e+01,2.667482328925e+02,1.766152461606e+02,-1.043040708788e+01,2.855653333491e+02,1.768048581839e+02,-1.080729074806e-02,1.881710045658e+01,1.896120232930e-01
"                 407",-1.043851060301e+01,2.667438461443e+02,1.766229728266e+02,-1.044957844162e+01,2.855627719805e+02,1.768136594650e+02,-1.106783860967e-02,1.881892583622e+01,1.906866384093e-01
"                 408",-1.046784050171e+01,2.667416747978e+02,1.766347545196e+02,-1.047919022992e+01,2.855624530315e+02,1.768264668035e+02,-1.134972821218e-02,1.882077823367e+01,1.917122839160e-01
"                 409",-1.048839201254e+01,2.667376080673e+02,1.766428448026e+02,-1.050002562685e+01,2.855602480333e+02,1.768355493150e+02,-1.163361430622e-02,1.882263996592e+01,1.927045124408e-01
"                 410",-1.051312151060e+01,2.667366624864e+02,1.766544848692e+02,-1.052504603426e+01,2.855611760513e+02,1.768481179700e+02,-1.192452366406e-02,1.882451356483e+01,1.936331008069e-01
"                 411",-1.052995271481e+01,2.667350807533e+02,1.766618305897e+02,-1.054216387284e+01,2.855614638303e+02,1.768563453432e+02,-1.221115802651e-02,1.882638307693e+01,1.945147534581e-01
"                 412",-1.055855843456e+01,2.667346189002e+02,1.766717888942e+02,-1.057107697438e+01,2.855628681201e+02,1.768671111987e+02,-1.251853981727e-02,1.882824921986e+01,1.953223045391e-01
"                 413",-1.058439342252e+01,2.667336102985e+02,1.766771970849e+02,-1.059721799605e+01,2.855637086483e+02,1.768732866330e+02,-1.282457352657e-02,1.883009834985e+01,1.960895480748e-01
"                 414",-1.062350210393e+01,2.667364195730e+02,1.766855284161e+02,-1.063662411805e+01,2.855683685270e+02,1.768823308258e+02,-1.312201412429e-02,1.883194895395e+01,1.968024097715e-01
"                 415",-1.065626038204e+01,2.667407309932e+02,1.766889305034e+02,-1.066965344847e+01,2.855745269509e+02,1.768864222602e+02,-1.339306642488e-02,1.883379595764e+01,1.974917567839e-01
"                 416",-1.069525497374e+01,2.667491554452e+02,1.766950474851e+02,-1.070892393222e+01,2.855847954493e+02,1.768931794372e+02,-1.366895847863e-02,1.883564000417e+01,1.981319520740e-01
"                 417",-1.072613132078e+01,2.667564693238e+02,1.766957355200e+02,-1.074009002288e+01,2.855939315388e+02,1.768944800808e+02,-1.395870209898e-02,1.883746221497e+01,1.987445607540e-01
"                 418",-1.076816783809e+01,2.667643627719e+02,1.766988303257e+02,-1.078244723565e+01,2.856036384101e+02,1.768981359548e+02,-1.427939756314e-02,1.883927563825e+01,1.993056291260e-01
"                 419",-1.080575545933e+01,2.667697346944e+02,1.766967046570e+02,-1.082035345684e+01,2.856108070894e+02,1.768965438693e+02,-1.459799751286e-02,1.884107239498e+01,1.998392123565e-01
"                 420",-1.085392138550e+01,2.667761608535e+02,1.766980979666e+02,-1.086883075881e+01,2.856190328810e+02,1.768984163979e+02,-1.490937331164e-02,1.884287202750e+01,2.003184313127e-01
"                 421",-1.089295250075e+01,2.667820480818e+02,1.766956046747e+02,-1.090816142722e+01,2.856267100279e+02,1.768963613369e+02,-1.520892647116e-02,1.884466194609e+01,2.007566621642e-01
"                 422",-1.094194682458e+01,2.667908517547e+02,1.766970367778e+02,-1.095746511867e+01,2.856372936083e+02,1.768981527057e+02,-1.551829408226e-02,1.884644185361e+01,2.011159279828e-01
"                 423",-1.098425051430e+01,2.667999840145e+02,1.766940045888e+02,-1.100007264484e+01,2.856482010671e+02,1.768954331554e+02,-1.582213053705e-02,1.884821705264e+01,2.014285666660e-01
"                 424",-1.103783521576e+01,2.668125032589e+02,1.766948892664e+02,-1.105395593042e+01,2.856625091546e+02,1.768965589636e+02,-1.612071465213e-02,1.885000589568e+01,2.016696971794e-01
"                 425",-1.108611925851e+01,2.668261565591e+02,1.766918891450e+02,-1.110252299942e+01,2.856779538380e+02,1.768937521461e+02,-1.640374090482e-02,1.885179727890e+01,2.018630010889e-01
"                 426",-1.114799859159e+01,2.668438453529e+02,1.766930069587e+02,-1.116468055096e+01,2.856974416945e+02,1.768949849854e+02,-1.668195936971e-02,1.885359634159e+01,2.019780267345e-01
"                 427",-1.120366099752e+01,2.668621485543e+02,1.766895856469e+02,-1.122062160666e+01,2.857175379577e+02,1.768916286141e+02,-1.696060914431e-02,1.885538940344e+01,2.020429672194e-01
"                 428",-1.126981110570e+01,2.668826279504e+02,1.766892916709e+02,-1.128706281999e+01,2.857398132669e+02,1.768913268132e+02,-1.725171428542e-02,1.885718531653e+01,2.020351423287e-01
"                 429",-1.132720987241e+01,2.669019035546e+02,1.766842431632e+02,-1.134474473898e+01,2.857608926861e+02,1.768862437758e+02,-1.753486656999e-02,1.885898913157e+01,2.020006125608e-01
"                 430",-1.139686282182e+01,2.669238701456e+02,1.766822046540e+02,-1.141465824359e+01,2.857846951251e+02,1.768841352337e+02,-1.779542177077e-02,1.886082497951e+01,2.019305796430e-01
"                 431",-1.145915762850e+01,2.669456154240e+02,1.766758874015e+02,-1.147717714229e+01,2.858082884139e+02,1.768777558609e+02,-1.801951379226e-02,1.886267298994e+01,2.018684593751e-01
"                 432",-1.153177259398e+01,2.669698847401e+02,1.766731603329e+02,-1.155001378460e+01,2.858344087633e+02,1.768749378514e+02,-1.824119061754e-02,1.886452402316e+01,2.017775184975e-01
"                 433",-1.159438538694e+01,2.669912240394e+02,1.766664047874e+02,-1.161286038936e+01,2.858575737929e+02,1.768680858373e+02,-1.847500241991e-02,1.886634975342e+01,2.016810498247e-01
"                 434",-1.166715396443e+01,2.670123545237e+02,1.766628745537e+02,-1.168590553693e+01,2.858804995715e+02,1.768644216752e+02,-1.875157249373e-02,1.886814504781e+01,2.015471214652e-01
"                 435",-1.173063765564e+01,2.670296139062e+02,1.766553212676e+02,-1.174968648612e+01,2.858995209397e+02,1.768567283551e+02,-1.904883047619e-02,1.886990703342e+01,2.014070874867e-01
"                 436",-1.180323239529e+01,2.670468468982e+02,1.766509540343e+02,-1.182260273028e+01,2.859185043634e+02,1.768521953125e+02,-1.937033498999e-02,1.887165746523e+01,2.012412781742e-01
"                 437",-1.186500111766e+01,2.670618523451e+02,1.766426589878e+02,-1.188472471312e+01,2.859352414859e+02,1.768437342981e+02,-1.972359545548e-02,1.887338914085e+01,2.010753103577e-01
"                 438",-1.193396371372e+01,2.670793929887e+02,1.766381061856e+02,-1.195407940321e+01,2.859545038562e+02,1.768389781073e+02,-2.011568949647e-02,1.887511086750e+01,2.008719217755e-01
"                 439",-1.198801894493e+01,2.670957162678e+02,1.766302949013e+02,-1.200849969900e+01,2.859725665876e+02,1.768309165410e+02,-2.048075406499e-02,1.887685031980e+01,2.006216397655e-01
"                 440",-1.204626572007e+01,2.671116728056e+02,1.766268855287e+02,-1.206712172437e+01,2.859902776942e+02,1.768272136098e+02,-2.085600430708e-02,1.887860488852e+01,2.003280810454e-01
"                 441",-1.209243739097e+01,2.671244590712e+02,1.766205830932e+02,-1.211364055248e+01,2.860048252075e+02,1.768205818935e+02,-2.120316150618e-02,1.888036613621e+01,1.999988003299e-01
"                 442",-1.214788613421e+01,2.671389011582e+02,1.766181643316e+02,-1.216944501975e+01,2.860210231091e+02,1.768177921585e+02,-2.155888554711e-02,1.888212195093e+01,1.996278269597e-01
"                 443",-1.219285080683e+01,2.671517515096e+02,1.766115807334e+02,-1.221478122806e+01,2.860356251924e+02,1.768108297238e+02,-2.193042123071e-02,1.888387368272e+01,1.992489904624e-01
"                 444",-1.224680149621e+01,2.671650288501e+02,1.766082733781e+02,-1.226913934580e+01,2.860506547401e+02,1.768071179721e+02,-2.233784958855e-02,1.888562588997e+01,1.988445939907e-01
"                 445",-1.229086648862e+01,2.671742773219e+02,1.766005885105e+02,-1.231361770679e+01,2.860616705403e+02,1.767990378871e+02,-2.275121817334e-02,1.888739321842e+01,1.984493765785e-01
"                 446",-1.234201221236e+01,2.671851034116e+02,1.765966588225e+02,-1.236516644814e+01,2.860742916785e+02,1.767947020245e+02,-2.315423578041e-02,1.888918826685e+01,1.980432019917e-01
"                 447",-1.237882753347e+01,2.671947416926e+02,1.765887834875e+02,-1.240235659399e+01,2.860857520572e+02,1.767864441765e+02,-2.352906051670e-02,1.889101036454e+01,1.976606889625e-01
"                 448",-1.242036549200e+01,2.672067851675e+02,1.765847591476e+02,-1.244426360666e+01,2.860996209776e+02,1.767820365512e+02,-2.389811465996e-02,1.889283581011e+01,1.972774036488e-01
"                 449",-1.245121798674e+01,2.672148496009e+02,1.765758163595e+02,-1.247548339629e+01,2.861095008861e+02,1.767727325738e+02,-2.426540954986e-02,1.889465128517e+01,1.969162143562e-01
"                 450",-1.248902500111e+01,2.672213334034e+02,1.765699900526e+02,-1.251366487495e+01,2.861177865293e+02,1.767665348529e+02,-2.463987384351e-02,1.889645312589e+01,1.965448003132e-01
"                 451",-1.251589615472e+01,2.672229922050e+02,1.765597424982e+02,-1.254089292053e+01,2.861212318526e+02,1.767559311613e+02,-2.499676580486e-02,1.889823964761e+01,1.961886631821e-01
"                 452",-1.254863024165e+01,2.672273440062e+02,1.765537130583e+02,-1.257396271816e+01,2.861273485350e+02,1.767495326381e+02,-2.533247650478e-02,1.890000452882e+01,1.958195797865e-01
"                 453",-1.256857932620e+01,2.672307119129e+02,1.765442200259e+02,-1.259422877106e+01,2.861324626631e+02,1.767396791003e+02,-2.564944486185e-02,1.890175075021e+01,1.954590743800e-01
"                 454",-1.259354896533e+01,2.672370181470e+02,1.765386247553e+02,-1.261952534932e+01,2.861405086753e+02,1.767336957554e+02,-2.597638398519e-02,1.890349052831e+01,1.950710001153e-01
"                 455",-1.260493195841e+01,2.672400267232e+02,1.765289710209e+02,-1.263120998619e+01,2.861452762893e+02,1.767236518406e+02,-2.627802777881e-02,1.890524956612e+01,1.946808196618e-01
"                 456",-1.261790667555e+01,2.672441287474e+02,1.765230320786e+02,-1.264446325242e+01,2.861511603453e+02,1.767172955617e+02,-2.655657686775e-02,1.890703159786e+01,1.942634831281e-01
"                 457",-1.261536740081e+01,2.672442012991e+02,1.765141804511e+02,-1.264216551508e+01,2.861530404813e+02,1.767080187946e+02,-2.679811426775e-02,1.890883918216e+01,1.938383435463e-01
"                 458",-1.261837382857e+01,2.672457422441e+02,1.765091476260e+02,-1.264539639915e+01,2.861564065232e+02,1.767025326227e+02,-2.702257057722e-02,1.891066427911e+01,1.933849966770e-01
"                 459",-1.261134579741e+01,2.672429131146e+02,1.765007167625e+02,-1.263858155699e+01,2.861554151832e+02,1.766936460418e+02,-2.723575958073e-02,1.891250206856e+01,1.929292792805e-01
"                 460",-1.261208573038e+01,2.672407018556e+02,1.764959773042e+02,-1.263956140857e+01,2.861550541780e+02,1.766884304728e+02,-2.747567819593e-02,1.891435232237e+01,1.924531685533e-01
"                 461",-1.260444986600e+01,2.672342280172e+02,1.764879126138e+02,-1.263216758422e+01,2.861504473548e+02,1.766799045832e+02,-2.771771822116e-02,1.891621933759e+01,1.919919694574e-01
"                 462",-1.260478979010e+01,2.672289688743e+02,1.764831389547e+02,-1.263274849843e+01,2.861470776205e+02,1.766746749200e+02,-2.795870832752e-02,1.891810874623e+01,1.915359653751e-01
"                 463",-1.259383189210e+01,2.672204749491e+02,1.764750346411e+02,-1.262200067387e+01,2.861404987724e+02,1.766661555649e+02,-2.816878177090e-02,1.892002382332e+01,1.911209237497e-01
"                 464",-1.258655982329e+01,2.672144526469e+02,1.764707608258e+02,-1.261492248359e+01,2.861363964331e+02,1.766614850652e+02,-2.836266030218e-02,1.892194378617e+01,1.907242393938e-01
"                 465",-1.256879844899e+01,2.672054818384e+02,1.764631928177e+02,-1.259733184608e+01,2.861293373405e+02,1.766535612942e+02,-2.853339709121e-02,1.892385550215e+01,1.903684764256e-01
"                 466",-1.255680454759e+01,2.671990968867e+02,1.764588123194e+02,-1.258550342068e+01,2.861248473217e+02,1.766488235031e+02,-2.869887309656e-02,1.892575043502e+01,1.900111837281e-01
"                 467",-1.253499615465e+01,2.671891598147e+02,1.764502846942e+02,-1.256383386598e+01,2.861167855313e+02,1.766399617228e+02,-2.883771132777e-02,1.892762571664e+01,1.896770286517e-01
"                 468",-1.251756305280e+01,2.671798726446e+02,1.764450024142e+02,-1.254650967386e+01,2.861093604510e+02,1.766343400690e+02,-2.894662106147e-02,1.892948780644e+01,1.893376547909e-01
"                 469",-1.248984000968e+01,2.671664946973e+02,1.764365696741e+02,-1.251884321865e+01,2.860978341885e+02,1.766255912081e+02,-2.900320896751e-02,1.893133949121e+01,1.890215340433e-01
"                 470",-1.246686510620e+01,2.671553441946e+02,1.764322635188e+02,-1.249592158021e+01,2.860885191550e+02,1.766209577741e+02,-2.905647401540e-02,1.893317496032e+01,1.886942552956e-01
